,unit_id,duration,half_width,pt_ratio,repol_slope,recov_slope,spread,prop_vel_above,prop_vel_below
0,0,1.4110236220472459,0.3968503937007879,-0.06082534678274512,1.512670856165696,1.512670856165696,12,340.178571428571,117.30295566502448
1,1,1.940157480314963,0.7937007874015758,-1.1310376705477474,0.7316811951430895,0.7316811951430895,31,340.178571428571,188.988095238095
2,2,1.9842519685039395,0.8377952755905522,-1.100741906514135,0.5408355347023326,0.5408355347023326,30,120.06302521008388,207.8869047619045
3,3,1.7196850393700809,0.48503937007874076,-0.4742923779100155,1.2313991771121198,1.2313991771121198,25,128.18322981366444,226.785714285714
4,4,1.4992125984251987,0.5732283464566936,-0.3082928655418598,1.00250192477777,1.00250192477777,24,170.0892857142855,161.98979591836715
5,5,1.4110236220472459,0.5732283464566936,-0.3844809924715772,0.990841021899259,0.990841021899259,25,453.571428571428,138.0434782608694
6,6,2.4251968503937036,0.7496062992125994,-0.9805254526871371,0.845049504936116,0.845049504936116,31,317.4999999999996,139.5604395604394
7,7,1.4110236220472459,0.5291338582677172,-1.1043051974822073,1.087701800157744,1.087701800157744,31,544.2857142857137,226.785714285714
8,8,1.3669291338582694,0.44094488188976433,-0.17479960219986918,1.3606053947931187,1.3606053947931187,20,340.178571428571,97.1938775510203
9,9,1.6755905511811044,0.5732283464566936,-1.0183123524821325,0.8888581472310297,0.8888581472310297,30,453.571428571428,226.785714285714
10,10,1.8519685039370102,0.6614173228346465,-1.0275819673071827,0.7644881251793273,0.7644881251793273,31,226.785714285714,158.7499999999998
11,11,1.4551181102362223,0.44094488188976433,-0.204311798151437,1.25678119140457,1.25678119140457,20,453.571428571428,136.0714285714284
12,12,1.4110236220472459,0.3968503937007879,-0.1480526639819266,1.3686155789725785,1.3686155789725785,18,176.38888888888866,151.190476190476
13,13,1.4551181102362223,0.5732283464566936,-0.33483759228177923,1.077623654665717,1.077623654665717,25,255.13392857142824,125.99206349206334
14,15,1.4110236220472459,0.6614173228346465,-1.2087706091280834,0.8642089614165053,0.8642089614165053,31,88.19444444444433,226.785714285714
15,17,1.4992125984251987,0.48503937007874076,-0.20896546402711055,1.3193761609585783,1.3193761609585783,21,453.571428571428,113.392857142857
16,18,1.8519685039370102,0.6614173228346465,-1.0418436652551681,0.9543324192305602,0.9543324192305602,31,-1133.92857142857,151.190476190476
17,19,1.5874015748031516,0.5291338582677172,-0.5855629521174733,1.0493770594972947,1.0493770594972947,27,-2267.85714285714,117.30295566502448
18,20,1.6755905511811044,0.7496062992125994,-0.7136465229872134,0.7174783851193473,0.7174783851193473,27,209.34065934065907,113.392857142857
19,21,1.7637795275590573,0.7055118110236229,-1.05830142018959,0.71373782206217,0.71373782206217,31,737.0535714285705,94.4940476190475
20,22,1.5874015748031516,0.6614173228346465,-0.35588160893004656,0.9517731221176926,0.9517731221176926,24,259.18367346938743,125.99206349206334
21,23,1.4551181102362223,0.5291338582677172,-0.26667927808682695,1.1966977992872119,1.1966977992872119,23,453.571428571428,141.74107142857125
22,24,1.8078740157480337,0.6173228346456701,-0.5329598779766039,0.9486297000450722,0.9486297000450722,27,291.58163265306086,147.4107142857141
23,25,1.3669291338582694,0.3968503937007879,-0.0774489630460428,1.5155375349667577,1.5155375349667577,13,194.3877551020406,151.190476190476
24,26,1.8519685039370102,0.6614173228346465,-0.7065720725290191,0.7484422007811842,0.7484422007811842,30,340.178571428571,147.90372670807434
